3328,20974,False,2007,1,70424
3764,3583,False,2007,1,70422
33490,50552,False,2007,3,70446
33498,3655,False,2007,6,70486
10501,13443,False,2007,12,70560
15167,12682,False,2007,12,70558
39698,12682,False,2007,13,70569
13734,3310,False,2007,13,70565
3605,892,False,2007,14,70575
14037,42055,False,2007,16,70607
12715,13460,True,2007,1,70425
10399,50552,True,2007,1,70419
13575,3748,True,2007,1,70421
14037,45494,True,2007,1,70430
10399,42055,True,2007,2,70432
27621,12682,True,2007,2,70436
10399,42055,True,2007,2,70432
3392,3718,True,2007,3,70451
14037,17879,True,2007,3,70450
13575,42055,True,2007,4,70457
3092,4098,False,2007,17,70619
18324,45494,False,2007,17,70620
24589,9500,False,2007,18,70623
3328,16911,False,2007,19,70639
29419,892,False,2007,20,70647
12715,3310,False,2007,21,70661
3112,4098,False,2007,24,70704
10025,12814,False,2007,24,70698
3131,3655,False,2007,25,70718
13946,12682,False,2007,29,70761
34207,13443,True,2007,5,70472
24589,3263,True,2007,5,70476
3112,45494,True,2007,5,70468
12715,17879,True,2007,6,70484
3328,45494,True,2007,6,70490
10008,9500,True,2007,6,70482
10008,9500,True,2007,6,70482
13668,3748,True,2007,7,70497
14081,13524,True,2007,7,70495
24589,3715,True,2007,8,70512
3793,9500,False,2007,29,70765
16091,12814,False,2007,33,70804
15919,48083,False,2007,38,70872
3459,13249,False,2007,38,70868
15919,3804,False,2007,39,70885
4055,32204,False,2007,40,70890
3112,32204,False,2007,42,70918
3464,32204,False,2007,45,70952
34207,13460,False,2007,45,70952
14037,27814,True,2007,9,70525
10025,4098,True,2007,9,70518
3225,13524,True,2007,9,70524
13734,9500,True,2007,10,70538
3605,12682,True,2007,10,70531
4055,12814,True,2007,10,70530
15167,3748,True,2007,11,70541
3112,14044,True,2007,11,70545
13575,9500,True,2007,12,70553
3464,3655,True,2007,12,70561
3225,45494,True,2007,12,70554
3328,3299,True,2007,13,70568
27621,13460,True,2007,14,70578
18870,50552,True,2007,14,70583
10399,4098,True,2007,15,70587
14081,16911,True,2007,15,70590
3112,12682,True,2007,15,70596
12124,13640,True,2007,16,70606
13251,48083,True,2007,16,70603
3112,3310,True,2007,18,70624
10025,3655,True,2007,18,70625
29975,17879,True,2007,19,70641
13575,3310,True,2007,19,70636
16091,12682,True,2007,20,70648
10008,16911,True,2007,20,70650
3136,20974,True,2007,20,70652
27621,48083,True,2007,21,70664
17890,342,True,2007,21,70670
24589,14044,True,2007,21,70665
24589,50552,True,2007,23,70683
10399,3583,True,2007,24,70695
3464,342,True,2007,24,70696
18870,892,True,2007,24,70695
27621,13443,True,2007,24,70702
18870,892,True,2007,24,70695
13734,14040,True,2007,25,70717
27621,3653,True,2007,25,70714
4097,3310,True,2007,26,70722
3186,14044,True,2007,26,70727
10399,3655,True,2007,26,70726
14014,4237,True,2007,30,70776
46594,14044,True,2007,32,70792
15838,27036,True,2007,34,70817
13668,13640,True,2007,34,70822
4755,3655,True,2007,34,70822
37144,3655,True,2007,35,70835
