22452,27493,False,2013,4,2348167
34564,70959,False,2013,6,2348199
164402,19979,False,2013,7,2348468
34564,30749,False,2013,8,2348486
54486,65266,False,2013,8,2348480
67808,70885,False,2013,9,2348488
51559,65263,False,2013,11,2350394
58013,71801,False,2013,12,2350403
51657,71801,False,2013,14,2350417
95504,89618,False,2013,15,2350426
57792,27492,True,2013,1,2348107
8160,89618,True,2013,2,2348124
74954,3495,True,2013,2,2356748
70997,89618,True,2013,2,2348124
51383,27493,True,2013,2,2348120
73222,89618,True,2013,2,2348124
93936,35541,True,2013,3,2356749
51383,37367,True,2013,4,2348165
45775,26371,True,2013,4,2348170
67544,172015,True,2013,5,2348187
51657,7669,False,2013,18,2350459
28285,37367,False,2013,18,2350461
7553,65266,False,2013,19,2350467
7532,126509,False,2013,20,2350482
129753,27493,False,2013,20,2350480
61344,64350,False,2013,21,2350487
85324,27493,False,2013,26,2350569
93936,26371,False,2013,28,2356774
72079,172015,False,2013,29,2350745
8006,65266,False,2013,29,2350748
51657,224091,True,2013,5,2348182
71273,19979,True,2013,5,2348181
8160,7483,True,2013,5,2348185
51657,26371,True,2013,6,2348197
58013,56540,True,2013,6,2348200
71273,89618,True,2013,7,2348469
34564,56540,True,2013,7,2348471
74954,26371,True,2013,7,2356753
72228,70959,True,2013,7,2348470
142031,7483,True,2013,8,2348477
158795,47722,False,2013,30,2356776
142031,65266,False,2013,31,2350766
199369,56540,False,2013,35,2350805
25319,65263,False,2013,36,2350818
65239,120705,False,2013,41,2350869
35540,7669,True,2013,8,2348480
93936,70959,True,2013,8,2356754
128817,65263,True,2013,8,2348478
93936,70959,True,2013,8,2356754
142031,70885,True,2013,9,2348488
71002,71206,True,2013,10,2348505
8160,27493,True,2013,10,2348504
71002,47722,True,2013,11,2356757
93047,37367,True,2013,11,2350389
22452,172015,True,2013,11,2350386
61344,7669,True,2013,11,2350393
93936,63706,True,2013,11,2356757
71002,27493,True,2013,12,2350404
51657,47722,True,2013,12,2356758
73160,29050,True,2013,12,2350398
142031,29050,True,2013,13,2350414
71273,71206,True,2013,13,2350411
7991,7669,True,2013,13,2350406
22452,65266,True,2013,13,2350412
8133,65263,True,2013,13,2350407
61344,70885,True,2013,14,2350420
7532,63706,True,2013,14,2350424
99495,246335,True,2013,14,2350421
51516,64350,True,2013,15,2350428
30846,35541,True,2013,15,2350433
85357,63706,True,2013,15,2350430
7991,70885,True,2013,16,2350441
128219,63706,True,2013,16,2350443
51516,30749,True,2013,17,2350454
61344,19979,True,2013,17,2350450
74954,142033,True,2013,18,2356764
45775,70885,True,2013,19,2350468
72079,37367,True,2013,19,2350469
27673,246927,True,2013,19,2350473
39783,56540,True,2013,19,2350467
72228,246927,True,2013,19,2350473
73160,47722,True,2013,20,2356766
61344,26371,True,2013,20,2350483
8160,35541,True,2013,20,2350478
142031,47722,True,2013,21,2356767
7991,89618,True,2013,21,2350486
8006,71801,True,2013,21,2350490
7764,7483,True,2013,21,2350492
230212,30749,True,2013,22,2350502
45775,19979,True,2013,22,2350502
61344,30749,True,2013,23,2350513
22452,47722,True,2013,24,2356770
39783,71801,True,2013,25,2350563
7991,63706,True,2013,26,2350571
51559,71206,True,2013,26,2350570
142031,65263,True,2013,26,2350575
65239,7669,True,2013,28,2350742
72228,149434,True,2013,29,2350753
127792,19979,True,2013,29,2350749
71273,26371,True,2013,29,2350752
199369,35541,True,2013,29,2350746
25319,47722,True,2013,31,2356777
51516,19979,True,2013,32,2350777
25319,27493,True,2013,32,2350781
51516,29050,True,2013,33,2350788
65239,129501,True,2013,33,2350786
61344,172015,True,2013,34,2350804
8006,26371,True,2013,34,2350796
29065,71801,True,2013,34,2350800
7553,89716,True,2013,34,2350798
25319,128840,True,2013,34,2350799
7553,89716,True,2013,34,2350798
29065,71801,True,2013,34,2350800
57792,71206,True,2013,35,2350806
157058,65266,True,2013,35,2350808
72228,71801,True,2013,35,2350806
72228,37367,True,2013,36,2350820
93936,71801,True,2013,36,2356782
93047,224091,True,2013,36,2350817
7553,246927,True,2013,37,2350827
72228,35533,True,2013,37,2350833
57792,7483,True,2013,38,2350838
74764,47722,True,2013,39,2356785
72079,37367,True,2013,40,2350858
61344,54217,True,2013,41,2350867
57792,65263,True,2013,41,2350865
166666,71206,False,2014,2,2477970
8160,27493,False,2014,4,2478000
57792,142033,False,2014,4,2477993
30802,56540,False,2014,11,2478078
28672,37367,False,2014,11,2478071
72079,57693,False,2014,13,2478091
51632,57693,False,2014,21,2478182
34566,47722,False,2014,24,2478216
22452,44062,False,2014,24,2478221
230210,249210,False,2014,26,2478237
63012,57693,True,2014,2,2484034
121411,71206,True,2014,2,2477970
25316,26371,True,2014,2,2477980
57792,23338,True,2014,3,2477982
8160,51699,True,2014,3,2477988
24619,53293,True,2014,3,2477982
71953,58341,True,2014,3,2477986
27683,70885,True,2014,4,2477995
28672,71206,True,2014,6,2478014
72079,23338,True,2014,6,2478017
71953,71835,False,2014,26,2478238
129768,142033,False,2014,29,2478270
22452,47722,False,2014,31,2478297
72079,27493,False,2014,37,2478357
7553,207834,False,2014,38,2478372
64393,246927,True,2014,7,2478030
228396,71206,True,2014,7,2478035
85324,15499,True,2014,8,2478038
24619,246927,True,2014,9,2478051
27667,35541,True,2014,9,2478051
8160,107354,True,2014,10,2484042
25316,171170,True,2014,10,2478064
51383,71206,True,2014,10,2478058
57403,171170,True,2014,10,2478064
127792,57896,True,2014,11,2478076
64393,129501,True,2014,11,2478076
27667,260662,True,2014,11,2478072
76701,260662,True,2014,11,2478072
51383,37367,True,2014,13,2478092
122155,44062,True,2014,13,2478095
72194,57693,True,2014,14,2478102
25316,53293,True,2014,14,2478106
25319,58341,True,2014,14,2478112
27667,57693,True,2014,16,2478125
22452,53293,True,2014,16,2478129
81980,129501,True,2014,17,2478139
85324,56540,True,2014,17,2478141
72385,153892,True,2014,17,2478139
7991,15499,True,2014,18,2478149
176423,132625,True,2014,18,2478151
22452,70885,True,2014,18,2478150
51383,132625,True,2014,19,2478161
25316,317818,True,2014,20,2478169
27683,23338,True,2014,20,2478178
51632,15499,True,2014,20,2478172
57950,97925,True,2014,20,2478170
199369,171170,True,2014,21,2478188
199369,73054,True,2014,23,2478201
25319,70885,True,2014,23,2478205
7991,73054,True,2014,24,2478222
7818,69611,True,2014,25,2478229
85324,64350,True,2014,27,2478246
255284,26371,True,2014,27,2478254
71224,192279,True,2014,27,2478255
126729,70885,True,2014,27,2478247
71224,192279,True,2014,27,2478255
143044,223720,True,2014,27,2478247
65350,26371,True,2014,27,2478254
85324,70885,True,2014,28,2478257
51383,138800,True,2014,28,2478257
85357,47722,True,2014,28,2478262
25316,58341,True,2014,28,2478263
63056,69611,True,2014,29,2478271
7818,26371,True,2014,29,2478275
57950,142033,True,2014,30,2478281
85324,57693,True,2014,30,2478280
22452,58341,True,2014,30,2478286
72484,7483,True,2014,30,2478279
25319,97925,True,2014,30,2478285
24619,88528,True,2014,30,2478282
126729,317818,True,2014,31,2478293
63192,70885,True,2014,32,2478300
22820,56540,True,2014,32,2478309
72079,70885,True,2014,32,2478300
129515,132625,True,2014,33,2478319
72228,15499,True,2014,33,2478311
271443,249210,True,2014,34,2478329
72194,57693,True,2014,35,2478333
72201,70885,True,2014,36,2478346
212391,71835,True,2014,36,2478353
110366,71206,True,2014,36,2478354
57950,57693,True,2014,36,2478344
27667,15499,True,2014,36,2478345
85324,132625,True,2014,37,2478361
166683,88528,True,2014,37,2478356
