77001,Rajiv van La Parra
22388,Bafétimbi Gomis
3263,Brian Jensen
13507,Leighton Baines
53622,Ilkay Gündogan
13510,Jimmy Bullard
3272,David Unsworth
3276,Shola Ameobi
38090,Jamie O'Hara
56523,Michiel Kramer
13516,John Filan
3278,Juan Pablo Ángel
13520,Phil Jagielka
61651,Jordan Henderson
13524,Paddy Kenny
205006,Rick Karsdorp
4311,Maarten Stekelenburg
206040,Raúl Jiménez
3291,Gareth Barry
3292,Joey Barton
196829,Timon Wellenreuther
66783,Charlison Benschop
3297,Craig Bellamy
61819,Charlie Daniels
12516,Peter Odemwingie
128229,Robbie Brady
45287,Adel Taarabt
4329,Mido
3306,Jonathan Walters
16621,Manuel Almunia
59631,Nacer Chadli
67283,Ben Hamer
308469,Kees Heemskerk
18644,Álvaro Negredo
13886,Henrique Hilário
61694,Neil Etheridge
79573,Sergio Padt
111873,Emiliano Martínez
33027,Tim Krul
3332,Wayne Rooney
3333,James Milner
128897,Saido Berahino
110858,Benik Afobe
112343,Manolo Gabbiadini
40204,Joe Hart
40205,Demba Ba
204047,Matus Bero
26898,Roman Bednár
81173,Janis Blaswich
134425,Raheem Sterling
119066,Bryan Smeets
7451,Mikel Arteta
4380,Robin van Persie
3357,Mark Schwarzer
38178,Amr Zaki
14555,Scott Carson
9508,Shaun Maloney
37157,Stéphane Sessègnon
45121,Loïc Rémy
1320,Tomasz Kuszczak
228572,Hicham Faik
36139,Dusan Tadic
12589,Craig Gordon
4114,Kevin Davies
50202,Eden Hazard
37171,Craig Gardner
7476,Xabi Alonso
92469,Matt Ritchie
84281,Dennis Telgenkamp
21821,Luis Jiménez
28990,Charlie Adam
3392,Teddy Sheringham
63200,Ashley Barnes
85314,Oscar
18758,Afonso Alves
13640,Kelvin Davis
263856,Víctor Camarasa
181579,James Ward-Prowse
16716,Danny Guthrie
3406,Ryan Giggs
3407,Ruud van Nistelrooy
9422,Allan McGregor
34130,Tom Heaton
342,Gábor Király
207929,Dele Alli
27992,Luka Modric
191834,Johnatan Opoku
49499,Georginio Wijnaldum
141660,Jesse Lingard
90466,Gylfi Sigurdsson
176485,Lucas Piazón
74088,Declan Rudd
16746,Niko Kranjcar
34156,Jô
8559,Yakubu Aiyegbeni
5489,Antoine Sibierski
13683,Dean Whitehead
3646,David James
13515,Nathan Ellington
5495,John Utaka
35193,Kevin Doyle
33493,Steve Howard
9597,Aruna Dindane
3455,Zlatan Ibrahimovic
3458,Lomana LuaLua
3459,Gary Speed
3460,Nolberto Solano
3463,Michael Chopra
206743,Mike Havekotte
74960,Martin Dubravka
326029,Donyell Malen
3473,Thomas Sörensen
61842,Andros Townsend
207015,Vincent Janssen
3476,Brad Friedel
27036,Ben Alnwick
11680,Rob Green
3560,Jerome Thomas
41384,Marko Arnautovic
3499,Shabani Nonda
95435,Connor Wickham
381362,Wesley
45494,Wayne Hennessey
15799,Santi Cazorla
65976,Hal Robson-Kanu
7609,Geovanni
16922,Kevin-Prince Boateng
3516,Edwin van der Sar
122153,Paul Pogba
6590,Andreas Isaksson
120565,Andre Gray
171424,Riyad Mahrez
3522,Andrii Shevchenko
129476,Gerard Deulofeu
207302,Sergio Rico
38346,Thorsten Kirschbaum
3534,Roy Carroll
82873,Pascal Groß
18900,Hatem Ben Arfa
17879,Márton Fülöp
32217,Mike Pollitt
4570,Denny Landzaat
81999,Joselu
3551,Danny Webber
29152,Danny Graham
192080,Nick Pope
29159,Ross Turnbull
488,Gerhard Tremmel
3562,Steve Harper
19948,Willy Caballero
3666,Jason Roberts
3566,Thomas Myhre
58864,Pierre-Emerick Aubameyang
3569,Steed Malbranque
255474,Simon Gustafson
101118,Joel Robles
345590,Jens Odgaard
49655,Rickie Lambert
4010,Dirk Kuyt
96341,Romelu Lukaku
3584,Paul Gerrard
82442,Olivier Giroud
12814,Julián Speroni
16911,Kasper Schmeichel
42513,Gary Hooper
129554,Steven Berghuis
3604,El-Hadji Diouf
281404,Kenedy
93720,Alexandre Lacazette
13572,Ben Foster
28186,Jan Lastuvka
37403,Roberto
52769,Willian
3163,Frank Lampard
33713,Theo Walcott
47659,Costel Pantilimon
15916,Jason Brown
3629,Nigel Martyn
3630,Paul Robinson
15919,Darius Henderson
427568,Aaron Ramsdale
96754,Fabio Borini
5683,Frédéric Piquionne
122421,Adam Maher
35518,David Silva
74300,Luka Milivojevic
55870,Mauro Formica
195680,Joe Ralls
18870,Liam Lawrence
7589,Víctor Valdés
111180,Warner Hahn
3661,Jason Koumas
131978,Ross Barkley
15952,Júlio Baptista
37304,Shane Long
30290,Kenneth Vermeer
28245,Kenwyne Jones
4694,Collins John
7767,Fernando Torres
13412,Grant Holt
129627,Charlie Austin
182877,Anthony Martial
250464,Clint Leemans
235108,Luuk Koopmans
3686,Danny Higginbotham
8806,Cesc Fàbregas
71271,Adrián
54890,Leonardo Ulloa
39015,Ralf Fährmann
3692,Jussi Jääskeläinen
58993,Junior Hoilett
19059,Heurelho Gomes
55742,Harry Arter
87672,Junior Stanislas
3708,Jay-Jay Okocha
45693,Glenn Murray
119061,Tim Coremans
3713,Massimo Maccarone
44675,Bojan Krkic
3723,Maik Taylor
19085,Marouane Chamakh
238223,Ederson
7825,Pepe Reina
5782,Emre Belözoglu
52119,Patrick van Aanholt
3737,Nico Vaesen
23197,Alessandro Diamanti
9886,Heidar Helguson
13983,Graham Alexander
3091,Benni McCarthy
5794,Obafemi Martins
35099,Steven Fletcher
26276,Michel Vorm
63342,Leroy Fer
9500,David Marshall
288426,Xavier Mous
76608,Abel Hernández
135853,Manuel Lanzini
112302,Roberto Pereyra
28336,Mile Jedinak
690,Ivan Klasnic
8883,Emmanuel Adebayor
73396,David Ospina
128969,Mathew Ryan
26399,Sergio Agüero
14014,Ricardo Fuller
200512,Sadio Mané
363205,Gabriel Jesus
6855,Georgios Samaras
37579,Alexandre Pato
3788,Matthew Etherington
131789,Roberto Firmino
14031,Andy Johnson
13091,Yaya Touré
14037,Marlon King
61561,Barry Bannan
14040,Richard Lee
3194,Gilberto Silva
15072,Roman Pavlyuchenko
22741,Morten Gamst Pedersen
9956,James McFadden
48870,Jonas Lössl
95976,Alex McCarthy
17129,Sulley Muntari
44779,Diego Costa
28396,Edin Dzeko
39037,Rob Elliot
39665,Tomas Necid
3826,Lucas Neill
48254,Matt Gilks
50935,Chicharito
29434,Yohan Cabaye
9980,Rob Hulse
34557,Nicklas Bendtner
3838,Boaz Myhill
36608,Graham Dorrans
14081,Ben Watson
13058,Emmanuel Eboué
12351,Hassan Yebda
14086,Ashley Young
102017,Jorginho
86792,Xherdan Shaqiri
9993,Darren Ward
67339,David Stockdale
73484,Tom Cleverley
136109,Alexei Coselev
192279,Kepa
10011,Marlon Harewood
72476,Bernd Leno
59866,Victor Moses
12063,Benjani
52570,Fraser Forster
3873,Stephen Bywater
123682,Callum Wilson
3875,Jermain Defoe
3878,Michael Carrick
25383,Gary McSheffrey
2857,Eldin Jakupovic
290951,Aboubakar Kamara
396077,Maarten Paes
3887,Khalilou Fadiga
4233,Adam Federici
148455,Mohamed Salah
2874,Mladen Petric
3900,Henri Camara
31552,Scott Sinclair
71292,Jonjo Shelvey
108354,Jordan Ayew
174915,Islam Slimani
29391,Michael McGovern
15175,Matt Derbyshire
333640,Joël Drommel
186186,Bobby Reid
45026,Rui Patrício
3924,Didier Drogba
3928,Craig Fagan
31579,Adam Johnson
8035,Keith Andrews
61814,David Button
108390,Thibaut Courtois
33639,Kevin Mirallas
85864,Loris Karius
15164,Keiren Westwood
40423,Claudio Bravo
3950,Kevin Nolan
31720,Sebastian Larsson
4243,David Dunn
15220,Artur Boruc
5438,Olivier Kapo
40822,Mauro Boselli
47995,Jason Puncheon
17965,Hugo Lloris
3966,Djibril Cissé
128895,Jak Alnwick
44352,Luis Suárez
128899,Jack Butland
81796,Sung-yong Ki
225161,Rúben Neves
3978,Svetoslav Todorov
22412,Júlio César
64399,Vicente Guaita
81808,Wilfried Bony
315283,Kaj Sierhuis
324503,Vangelis Pavlidis
13465,Tom Huddlestone
315291,Haji Wright
195488,Paulo Gazzaniga
6053,Diomansy Kamara
40433,Alexis Sánchez
20392,Doni
196522,Dwight Gayle
3570,John Carew
4015,Louis Saha
25520,Remko Pasveer
5960,Vincenzo Montella
91059,Joshua King
670,Martin Petrov
13239,Darren Bent
27577,Clint Dempsey
13427,Steve Sidwell
36799,Stephen Hunt
48066,Andy Carroll
65477,Troy Deeney
4041,Mark Crossley
4042,Brad Jones
18935,Samir Nasri
36814,Chris Brunt
55247,Ádám Bogdán
51152,Aleksandar Mitrovic
40611,Ryan Bertrand
124884,Marco Bizot
7125,Richard Kingson
3748,Dean Kiely
27614,James Morrison
4063,Stewart Downing
30690,Sergio Romero
55291,Scott Arfield
39471,Brad Guzan
27621,Sylvan Ebanks-Blake
1397,Michael Owen
4072,Peter Crouch
47082,Daniel Sturridge
49319,Mark Bunn
59377,David de Gea
116648,Marcus Bettinelli
33781,Vito Mannone
294057,James Maddison
33785,Ryan Taylor
3583,Steve Simonsen
29692,Lukasz Fabianski
105470,Alisson
