1812,Barbaros Barut
798,Matthias Hagner
38687,Georgi Lomaia
801,Daniel Jungwirth
20258,Abdenour Amachaibou
805,Benjamin Auer
126214,Mathew Leckie
20264,Marc-André Kruska
73517,Örjan Nyland
1838,Patrick Bick
31535,Nick Proschwitz
43824,Kevin Müller
70280,Peniel Mlapa
2867,Mihai Tararache
39732,Thomas Kraft
20446,Jean-François Kornetzky
122676,Robert Zulj
826,Hajrudin Catic
39743,Sandro Wagner
12099,Aimen Demai
2884,Marcel Herzog
47942,Patrick Mayer
43847,Ronny
18248,Edmond Kapllani
67407,Andrew Wooten
55608,Dimitrij Nazarov
185077,Vincenzo Grifo
32597,Iliyan Mitsanski
855,Daniel Felgenhauer
1880,Stefan Buck
10076,Tino Berbig
862,Björn Schlicke
10079,Daniel Kraus
75921,Christopher Trimmel
51053,Daniel Davari
51176,Marcel Risse
883,Lars Toborg
51060,Markus Scholz
886,Jens Langeneke
4983,Patrik Borger
54137,Caiuby
31610,Sebastian Tyrala
4987,Thomas Richter
53116,Robin Himmelmann
51069,Stefan Kutschke
35716,Freddy Borg
2950,Robert Almer
3975,Domi Kumbela
49032,Richard Weil
906,Nebojsa Krupnikovic
19340,Bastian Schulz
27970,Markus Karl
910,Jiri Kaufman
32660,Stefan Maierhofer
52200,Dominik Kaiser
42905,Leandro Grech
19354,Dennis Aogo
75489,Niclas Füllkrug
2536,Stephan Sieger
31649,Sebastian Reinert
125858,Kerem Demirbay
31652,Fabian Schönheim
10566,Markus Kaya
5032,Suat Türker
72519,Bobby Wood
49821,Aziz Bouhaddouz
1971,Jörg Emmerich
85941,Stefan Ortega Moreno
42934,Franck Guela
16311,Rouwen Hennings
42936,Nils Petersen
19385,Karim Matmour
958,Dirk Langerbein
959,Marco Sejna
31685,Dirk Orlishausen
5064,Christian Demirtas
142281,Anthony Ujah
84938,Timo Horn
43984,Daniel Brosinski
48081,Christian Strohdiek
6100,Faryd Mondragón
981,Musemestre Bamba
986,Peter Eich
68574,Chong Tese
10917,Jan Zimmermann
55510,Marco Höger
119120,Robert Leipertz
59800,Benjamin Bellot
39912,Dimitar Rangelov
3049,Axel Lawarée
51178,Julian Schauerte
8172,Tim Sebastian
8626,Victor Hugo Lorenzón
1013,Michael Gurski
2040,Daniel Gunkel
4089,Christian Eigler
18429,Denis Epstein
5118,Tom Geißler
2047,Leonhard Haas
84993,Daniel Heuer Fernandes
78339,Rafal Gikiewicz
119581,Marvin Wanitzek
146693,Alexander Brunst
44299,Marvin Knoll
53521,Pascal Testroet
59054,Lukas Hinterseer
257814,Gregor Kobel
2071,Philipp Heerwagen
156676,Ioannis Gelios
18971,Kenneth Kronholm
1565,Alexander Meier
36898,Sascha Burchert
296741,Markus Schubert
196139,Robert Glatzel
89650,Johannes Geis
43824,Kevin Müller
44594,Felix Wiedwald
161075,Kevin Broll
73013,Pierre-Michel Lasogga
8246,Philipp Pentke
55608,Dimitrij Nazarov
150080,Daniel Mesenhöler
78147,Fabian Klos
41541,Danny Blum
47944,Marcos Álvarez
85298,Alexander Mühling
153678,Kingsley Schindler
4687,Aaron Hunt
50512,Anthony Modeste
147043,Michael Frey
40792,Manuel Riemann
93532,Jann George
80059,Serdar Dursun
78950,Sonny Kittel
277607,Martin Fraisl
32622,Patrick Ebert
228975,Julian Pollersbeck
147573,Sebastian Andersson
42072,Tobias Kempe
93563,Andreas Geipl
53116,Robin Himmelmann
51069,Stefan Kutschke
76158,Alexander Meyer
148096,Florian Stritzel
238722,Dominik Reimann
294534,Janni Serra
94771,Andreas Voglsammer
29586,Andreas Lukse
37013,Sami Allagui
61336,Brian Hamalainen
164767,Felix Lohkemper
94120,Philipp Klewin
125614,Sargis Adamyan
248349,Fabijan Buntic
124338,Robert Herrmann
179635,Philipp Förster
161204,Julian Green
85941,Stefan Ortega Moreno
58806,André Weis
196791,Lukas Watkowiak
39096,Martin Männel
80031,Darío Lezcano
36284,Simon Terodde
136641,Dimitrios Diamantakos
122827,Philip Türpitz
84938,Timo Horn
160971,Leopold Zingerle
125103,Marvin Ducksch
364239,Moussa Koné
93651,Marcel Schuhen
94030,Denis Thomalla
31959,Marco Grüttner
32216,Marco Knaller
207578,Max Besuschkow
67407,Andrew Wooten
60957,Sebastian Polter
21726,Philipp Tschauner
21327,Ron-Robert Zieler
183780,Paul Seguin
157927,Sebastian Stolze
120296,Benjamin Uphoff
183292,Svend Brodersen
60394,Philipp Klement
50600,Marc Lorenz
312819,Silvère Ganvoula
83188,Marc Lais
42230,Daniel Keita-Ruel
213751,Sebastian Schonlau
18684,Marc Schnatterer
42749,Kevin Wolze
193534,Hamadi Al Ghaddioui
